#Annotated with Bakta (v1.7.0): https://github.com/oschwengers/bakta								
#Database (v5.0): https://doi.org/10.5281/zenodo.4247252								
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_17	cds	15907	17208	-	KK01_06215	nuoF	NADH-quinone oxidoreductase subunit NuoF	"COG:C, COG:COG1894, RefSeq:WP_038316797.1, SO:0001217, UniParc:UPI000401EFCA, UniRef:UniRef100_UPI000401EFCA, UniRef:UniRef50_A0A857JD93, UniRef:UniRef90_F5S9I5"
contig_17	cds	17353	17826	-	KK01_06220	nuoE	NADH-quinone oxidoreductase subunit NuoE	"COG:C, COG:COG1905, RefSeq:WP_003787988.1, SO:0001217, UniParc:UPI00020C600C, UniRef:UniRef100_F5S9I6, UniRef:UniRef50_A0A381ERL0, UniRef:UniRef90_F5S9I6"
contig_17	cds	17826	19082	-	KK01_06225	nuoD	NADH-quinone oxidoreductase subunit D	"COG:C, COG:COG0649, EC:7.1.1.-, GO:0005886, GO:0048038, GO:0050136, GO:0051287, RefSeq:WP_026036382.1, SO:0001217, UniParc:UPI00047463F3, UniRef:UniRef100_UPI00047463F3, UniRef:UniRef50_Q9TC96, UniRef:UniRef90_Q9K1C0"
contig_17	cds	19075	19662	-	KK01_06230	nuoC	NADH-quinone oxidoreductase subunit C	"COG:C, COG:COG0852, RefSeq:WP_019390438.1, SO:0001217, UniParc:UPI000314ACF0, UniRef:UniRef100_UPI000314ACF0, UniRef:UniRef50_Q9K1C1, UniRef:UniRef90_V9H6W2"
contig_17	cds	19675	20154	-	KK01_06235	nuoB	NADH-quinone oxidoreductase subunit B	"COG:C, COG:COG0377, EC:7.1.1.-, GO:0005506, GO:0005886, GO:0008137, GO:0048038, GO:0051539, RefSeq:WP_019390437.1, SO:0001217, UniParc:UPI0002FA0871, UniRef:UniRef100_UPI0002FA0871, UniRef:UniRef50_A9II02, UniRef:UniRef90_Q5F616"
contig_17	cds	20145	20513	-	KK01_06240	nuoA	NADH:ubiquinone oxidoreductase subunit 3 (chain A)	"COG:C, COG:COG0838, RefSeq:WP_019390436.1, SO:0001217, UniParc:UPI0002FFDB6E, UniRef:UniRef100_UPI0002FFDB6E, UniRef:UniRef50_Q21YC7, UniRef:UniRef90_F5S9J0"
contig_17	ncRNA	20776	21138	-	KK01_06245	RNaseP_bact_a	Bacterial RNase P class A	"RFAM:RF00010, SO:0000386"
contig_17	cds	21148	22890	-	KK01_06250	nhaP2	potassium/proton antiporter	"COG:COG3263, COG:CP, KEGG:K11105, RefSeq:WP_019390435.1, SO:0001217, UniParc:UPI0002D7FD72, UniRef:UniRef100_UPI0002D7FD72, UniRef:UniRef50_V9H6U3, UniRef:UniRef90_F5S9J2"
contig_17	cds	22976	25015	-	KK01_06255	dcp	"Zn-dependent oligopeptidase, M3 family"	"COG:COG0339, COG:O, RefSeq:WP_060536927.1, SO:0001217, UniParc:UPI000706B449, UniRef:UniRef100_UPI000706B449, UniRef:UniRef50_A0A2N7W371, UniRef:UniRef90_F5S9J3"
contig_17	cds	25249	25887	+	KK01_06260	tnp	IS1595 family ISKki2 transposase	"COG:COG3676, COG:X, IS:ISKki2, KEGG:K07488, SO:0001217, UniRef:UniRef50_E6VRR0, UniRef:UniRef90_A0A238HDG1"
contig_17	cds	26076	26480	+	KK01_06265	aroE	Shikimate 5-dehydrogenase	"COG:COG0169, COG:E, SO:0001217, UniRef:UniRef50_F5S9J6, UniRef:UniRef90_F5S9J6"
contig_17	tRNA	26585	26660	+	KK01_06270	trnV	tRNA-Val(tac)	SO:0000273
contig_17	tRNA	26695	26771	+	KK01_06275	trnD	tRNA-Asp(gtc)	SO:0000256
contig_17	cds	27060	27545	-	KK01_06280		Sodium transporter	"SO:0001217, UniRef:UniRef50_A0A193SLJ5"
contig_17	cds	27567	28028	-	KK01_06285		Bile acid:sodium symporter family protein	"SO:0001217, UniRef:UniRef50_A0A150MPT3"
contig_17	cds	28153	30042	-	KK01_06290	vacB	Exoribonuclease R	"COG:COG0557, COG:K, RefSeq:WP_019390429.1, SO:0001217, UniParc:UPI0002E18C6A, UniRef:UniRef100_UPI0002E18C6A, UniRef:UniRef50_V9H7Q7, UniRef:UniRef90_F5S9J8"
contig_17	cds	30138	30593	-	KK01_06295		Outer membrane protein	"RefSeq:WP_019390428.1, SO:0001217, UniParc:UPI0002D57D9B, UniRef:UniRef100_UPI0002D57D9B, UniRef:UniRef50_F5S9J9, UniRef:UniRef90_F5S9J9"
contig_17	cds	30793	31704	-	KK01_06300	ftsX	permease-like cell division protein FtsX	"COG:COG2177, COG:D, RefSeq:WP_019390427.1, SO:0001217, UniParc:UPI00030B8DB3, UniRef:UniRef100_UPI00030B8DB3, UniRef:UniRef50_P95357, UniRef:UniRef90_F5S9K0"
contig_17	cds	31701	32354	-	KK01_06305	ftsE	Cell division ATPase FtsE	"COG:COG2884, COG:D, RefSeq:WP_003792122.1, SO:0001217, UniParc:UPI0002584BBB, UniRef:UniRef100_UPI0002584BBB, UniRef:UniRef50_D4DM08, UniRef:UniRef90_F5S9K1"
contig_17	cds	32607	33191	-	KK01_06310	ruvC	crossover junction endodeoxyribonuclease RuvC	"COG:COG0817, COG:L, SO:0001217, UniRef:UniRef50_Q7NQB5, UniRef:UniRef90_F5S9K4"
contig_17	cds	33221	33904	-	KK01_06315	gpmA	"2,3-diphosphoglycerate-dependent phosphoglycerate mutase"	"COG:COG0588, COG:G, RefSeq:WP_003792120.1, SO:0001217, UniParc:UPI0002584BB9, UniRef:UniRef100_F5S9K5, UniRef:UniRef50_P44865, UniRef:UniRef90_F5S9K5"
contig_17	cds	33961	35325	-	KK01_06320	glmU	bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU	"COG:COG1207, COG:M, EC:2.3.1.157, EC:2.7.7.23, KEGG:K04042, RefSeq:WP_019390426.1, SO:0001217, UniParc:UPI000309DED0, UniRef:UniRef100_UPI000309DED0, UniRef:UniRef50_Q13T65, UniRef:UniRef90_F5S9K6"
contig_17	cds	35476	35688	-	KK01_06325		Spore cortex protein	"SO:0001217, UniRef:UniRef50_A0A7D7RY14"
contig_17	cds	35864	37042	+	KK01_06330	ubiM	5-demethoxyubiquinol-8 5-hydroxylase UbiM	"COG:COG0654, COG:HC, SO:0001217, UniRef:UniRef50_A1KVW0, UniRef:UniRef90_F5S9K9"
contig_17	cds	37162	37677	+	KK01_06335	lysE	LysE family transporter	"RefSeq:WP_230311263.1, SO:0001217, UniParc:UPI0007069700, UniRef:UniRef100_UPI0007069700, UniRef:UniRef50_UPI00041FB58F, UniRef:UniRef90_UPI00041FB58F"
contig_17	cds	37656	37868	+	KK01_06340		GNAT family N-acetyltransferase	"RefSeq:WP_019390422.1, SO:0001217, UniParc:UPI0002FD7246, UniRef:UniRef100_UPI0002FD7246, UniRef:UniRef50_UPI001E36C00D, UniRef:UniRef90_UPI000426AA90"
contig_17	cds	37957	38250	-	KK01_06345		Lipoprotein	"RefSeq:WP_019390421.1, SO:0001217, UniParc:UPI000319E7D4, UniRef:UniRef100_UPI000319E7D4, UniRef:UniRef50_F0EZ28, UniRef:UniRef90_UPI000410BA1A"
contig_17	cds	38273	38545	-	KK01_06350		aerial mycelium formation protein	"RefSeq:WP_032133038.1, SO:0001217, UniParc:UPI000413E01C, UniRef:UniRef100_UPI000413E01C, UniRef:UniRef50_F0EZ27, UniRef:UniRef90_UPI00031E7E1D"
contig_18	cds	219	1601	+	KK01_06355	yuiF	"putative histidine transporter YuiF, NhaC family"	"COG:COG2056, COG:E, KEGG:K07084, RefSeq:WP_003789568.1, SO:0001217, UniParc:UPI0002584ADA, UniRef:UniRef100_UPI0002584ADA, UniRef:UniRef50_Q5E6C7, UniRef:UniRef90_F5S574"
contig_18	cds	1604	1822	+	KK01_06360	slyX	Uncharacterized coiled-coil protein SlyX (sensitive to lysis X)	"COG:COG2900, COG:S, RefSeq:WP_003785553.1, SO:0001217, UniParc:UPI00020C647E, UniRef:UniRef100_F5S575, UniRef:UniRef50_F5S575, UniRef:UniRef90_F5S575"
contig_18	cds	1895	2296	+	KK01_06365	ygaA	"Uncharacterized membrane protein YqaA, VTT domain"	"COG:COG1238, COG:S, SO:0001217, UniRef:UniRef50_F5S576, UniRef:UniRef90_F5S576"
contig_18	cds	2419	3858	+	KK01_06370	zwf	glucose-6-phosphate dehydrogenase	"COG:COG0364, COG:G, RefSeq:WP_019389370.1, SO:0001217, UniParc:UPI00030055E1, UniRef:UniRef100_A0A1W1WVI1, UniRef:UniRef50_A0A0G4BUZ6, UniRef:UniRef90_A0A1W1WVI1"
contig_18	cds	3928	4218	+	KK01_06375		hypothetical protein	"RefSeq:WP_019389369.1, SO:0001217, UniParc:UPI0003062588, UniRef:UniRef100_UPI0003062588, UniRef:UniRef50_UPI00040F7BEA, UniRef:UniRef90_UPI00040F7BEA"
contig_18	cds	4252	4950	+	KK01_06380	pgl	6-phosphogluconolactonase/Glucosamine-6-phosphate isomerase/deaminase	"COG:COG0363, COG:G, EC:3.1.1.31, KEGG:K01057, RefSeq:WP_019389368.1, SO:0001217, UniParc:UPI0002F5715B, UniRef:UniRef100_UPI0002F5715B, UniRef:UniRef50_P63336, UniRef:UniRef90_F5S579"
contig_18	cds	4931	5935	+	KK01_06385	glk	glucokinase	"COG:COG0837, COG:G, EC:2.7.1.2, KEGG:K00845, RefSeq:WP_019389367.1, SO:0001217, UniParc:UPI0002FB81A9, UniRef:UniRef100_UPI0002FB81A9, UniRef:UniRef50_O25731, UniRef:UniRef90_F5S580"
contig_18	cds	5914	6096	-	KK01_06390		ABC superfamily ATP binding cassette transporter	"RefSeq:WP_019389366.1, SO:0001217, UniParc:UPI0003141EAB, UniRef:UniRef100_UPI0003141EAB, UniRef:UniRef50_F5S581, UniRef:UniRef90_F5S581"
contig_18	cds	6093	7145	-	KK01_06395	aroG	3-deoxy-7-phosphoheptulonate synthase AroG	"COG:COG0722, COG:E, EC:2.5.1.54, KEGG:K01626, RefSeq:WP_003785571.1, SO:0001217, UniParc:UPI00020C6940, UniRef:UniRef100_F5S582, UniRef:UniRef50_P0AB92, UniRef:UniRef90_F5S582"
contig_18	cds	7406	7768	-	KK01_06400		Roadblock/LC7 domain-containing protein	"RefSeq:WP_003789582.1, SO:0001217, UniParc:UPI0002584FF5, UniRef:UniRef100_F5S584, UniRef:UniRef50_V9HAY2, UniRef:UniRef90_F5S584"
contig_18	cds	7898	8761	-	KK01_06405	uppP	undecaprenyl-diphosphate phosphatase	"COG:COG1968, COG:I, SO:0001217, UniRef:UniRef50_Q9K0Z3, UniRef:UniRef90_F5S585"
contig_18	cds	8786	9490	-	KK01_06410	frnE	"putative dithiol-disulfide isomerase, DsbA/YjbH family (virulence, stress resistance)"	"COG:COG2761, COG:O, RefSeq:WP_003789586.1, SO:0001217, UniParc:UPI0002584FF7, UniRef:UniRef100_UPI0002584FF7, UniRef:UniRef50_A0A3S4YRB9, UniRef:UniRef90_F5S586"
contig_18	cds	9530	10390	-	KK01_06415	ftsN	Cell division protein FtsN	"COG:COG3087, COG:D, RefSeq:WP_003789588.1, SO:0001217, UniParc:UPI0002584FF8, UniRef:UniRef100_UPI0002584FF8, UniRef:UniRef50_F5S587, UniRef:UniRef90_F5S587"
contig_18	cds	10455	11249	-	KK01_06420	polB	putative 3'-5' exonuclease related to the exonuclease domain of PolB	"COG:COG3298, COG:L, KEGG:K07501, RefSeq:WP_019389363.1, SO:0001217, UniParc:UPI0002E91BE9, UniRef:UniRef100_UPI0002E91BE9, UniRef:UniRef50_F0F228, UniRef:UniRef90_F5S588"
contig_18	cds	11400	12215	+	KK01_06425	dsbC	Protein thiol-disulfide isomerase DsbC	"COG:COG1651, COG:O, EC:5.3.4.1, KEGG:K03981, RefSeq:WP_026036245.1, SO:0001217, UniParc:UPI000314927D, UniRef:UniRef100_UPI000314927D, UniRef:UniRef50_A0A448D589, UniRef:UniRef90_F5S590"
contig_18	cds	12415	12666	+	KK01_06430	ibaG	"Acid stress protein IbaG/YrbA, BolA-like family"	"COG:COG5007, COG:T, RefSeq:WP_019389360.1, SO:0001217, UniParc:UPI00031D87D4, UniRef:UniRef100_UPI00031D87D4, UniRef:UniRef50_V9HLZ4, UniRef:UniRef90_F5S591"
contig_18	cds	12748	13656	+	KK01_06435	xerC	Site-specific recombinase XerC	"COG:COG4973, COG:L, RefSeq:WP_019389359.1, SO:0001217, UniParc:UPI000306EA91, UniRef:UniRef100_UPI000306EA91, UniRef:UniRef50_Q5FAI3, UniRef:UniRef90_F5S592"
contig_18	cds	13653	14096	+	KK01_06440		Integral membrane protein	"COG:COG3399, COG:S, KEGG:K09943, RefSeq:WP_019389358.1, SO:0001217, UniParc:UPI0003050B21, UniRef:UniRef100_UPI0003050B21, UniRef:UniRef50_V9HK78, UniRef:UniRef90_F5S593"
contig_18	cds	14227	15078	+	KK01_06445	rpiR	"DNA-binding transcriptional regulator, MurR/RpiR family, contains HTH and SIS domains"	"COG:COG1737, COG:K, KEGG:K19337, RefSeq:WP_003785596.1, SO:0001217, UniParc:UPI00020C694C, UniRef:UniRef100_F5S594, UniRef:UniRef50_V9HLA3, UniRef:UniRef90_F5S594"
contig_18	cds	15134	16807	+	KK01_06450	pgi	glucose-6-phosphate isomerase	"COG:COG0166, COG:G, RefSeq:WP_019389357.1, SO:0001217, UniParc:UPI0002D31299, UniRef:UniRef100_UPI0002D31299, UniRef:UniRef50_P44312, UniRef:UniRef90_F5S595"
contig_18	cds	16893	17423	+	KK01_06455		Robl-LC7 domain-containing protein	"RefSeq:WP_019389356.1, SO:0001217, UniParc:UPI0002D9F03A, UniRef:UniRef100_UPI0002D9F03A, UniRef:UniRef50_F5S596, UniRef:UniRef90_F5S596"
contig_18	cds	17495	18493	-	KK01_06460	pseB	"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)"	"COG:COG1086, COG:MO, EC:4.2.1.115, EC:5.1.3.-, KEGG:K15894, RefSeq:WP_026036244.1, SO:0001217, UniParc:UPI0004745922, UniRef:UniRef100_UPI0004745922, UniRef:UniRef50_A0A1A9AVU8, UniRef:UniRef90_F5S597"
contig_18	cds	18575	19444	-	KK01_06465	rfbD	dTDP-4-dehydrorhamnose reductase	"COG:COG1091, COG:M, EC:1.1.1.133, KEGG:K00067, RefSeq:WP_019389354.1, SO:0001217, UniParc:UPI0002FCE804, UniRef:UniRef100_UPI0002FCE804, UniRef:UniRef50_G4CFE3, UniRef:UniRef90_F5S598"
contig_18	cds	19663	20166	+	KK01_06470	copG	CopG family transcriptional regulator	"RefSeq:WP_019389353.1, SO:0001217, UniParc:UPI0002D382DC, UniRef:UniRef100_UPI0002D382DC, UniRef:UniRef50_C0DU57, UniRef:UniRef90_F5S599"
contig_18	cds	20181	20846	+	KK01_06475	pspA	Phage shock protein A	"COG:COG1842, COG:KT, RefSeq:WP_003785604.1, SO:0001217, UniParc:UPI00020C6952, UniRef:UniRef100_F5S5A0, UniRef:UniRef50_A0A0J5S3H3, UniRef:UniRef90_F5S5A0"
contig_18	cds	21020	21505	+	KK01_06480		Lipoprotein	"RefSeq:WP_019389352.1, SO:0001217, UniParc:UPI00030F849B, UniRef:UniRef100_UPI00030F849B, UniRef:UniRef50_F5S5A1, UniRef:UniRef90_F5S5A1"
contig_18	cds	21662	22333	+	KK01_06485		DUF1449 domain-containing protein	"RefSeq:WP_019389351.1, SO:0001217, UniParc:UPI0003147361, UniRef:UniRef100_UPI0003147361, UniRef:UniRef50_F0EWP9, UniRef:UniRef90_F5S5A2"
contig_18	cds	22451	24169	+	KK01_06490		SPFH/Band 7/PHB domain protein	"KEGG:K07192, RefSeq:WP_019389350.1, SO:0001217, UniParc:UPI0002D4376A, UniRef:UniRef100_UPI0002D4376A, UniRef:UniRef50_A0A5E7Z295, UniRef:UniRef90_F0EWP8"
contig_18	cds	24368	25837	+	KK01_06495	pyk	pyruvate kinase	"COG:COG0469, COG:G, EC:2.7.1.40, KEGG:K00873, RefSeq:WP_019389349.1, SO:0001217, UniParc:UPI000302F489, UniRef:UniRef100_UPI000302F489, UniRef:UniRef50_X5EM45, UniRef:UniRef90_F5S5A5"
contig_18	cds	26656	27744	+	KK01_06500	rsuA	"Pseudouridylate synthase RsuA, specific for 16S rRNA U516 and 23S rRNA U2605"	"COG:COG1187, COG:J, EC:5.4.99.22, KEGG:K06178, RefSeq:WP_019389347.1, SO:0001217, UniParc:UPI00035C85E0, UniRef:UniRef100_UPI00035C85E0, UniRef:UniRef50_F2BE74, UniRef:UniRef90_F5S5A9"
contig_18	cds	27792	27989	+	KK01_06505		Cytochrome c oxidase subunit III	"SO:0001217, UniRef:UniRef50_F5S5B0, UniRef:UniRef90_F5S5B0"
contig_18	cds	28042	28539	+	KK01_06510	folA	Dihydrofolate reductase	"COG:COG0262, COG:H, EC:1.5.1.3, KEGG:K00287, RefSeq:WP_003785622.1, SO:0001217, UniParc:UPI00020C695D, UniRef:UniRef100_F5S5B1, UniRef:UniRef50_Q9K168, UniRef:UniRef90_F5S5B1"
contig_18	cds	28539	28970	+	KK01_06515	ribN	"Riboflavin transporter RibN, EamA domain"	"COG:COG2510, COG:H, RefSeq:WP_003785623.1, SO:0001217, UniParc:UPI00020C695E, UniRef:UniRef100_F5S5B2, UniRef:UniRef50_P29939, UniRef:UniRef90_F5S5B2"
contig_18	cds	29031	30794	-	KK01_06520	dnaG	DNA primase (bacterial type)	"COG:COG0358, COG:L, EC:2.7.7.101, KEGG:K02316, RefSeq:WP_019389345.1, SO:0001217, UniParc:UPI0002E1C1AA, UniRef:UniRef100_UPI0002E1C1AA, UniRef:UniRef50_P57029, UniRef:UniRef90_F5S5B3"
contig_18	cds	30907	32079	-	KK01_06525	yrpB	"NAD(P)H-dependent flavin oxidoreductase YrpB, nitropropane dioxygenase family"	"COG:COG2070, COG:R, RefSeq:WP_019389344.1, SO:0001217, UniParc:UPI00030145D1, UniRef:UniRef100_UPI00030145D1, UniRef:UniRef50_E5AL81, UniRef:UniRef90_F0EY18"
contig_18	tRNA	32219	32294	+	KK01_06530	trnI	tRNA-Ile2(cat)	SO:0000263
contig_18	cds	32421	33467	-	KK01_06535		tyrosine-type recombinase/integrase	"SO:0001217, UniRef:UniRef50_A0A1A9RDJ2, UniRef:UniRef90_UPI0012B6820A"
contig_18	cds	33489	33716	-	KK01_06540		hypothetical protein	PFAM:PF13986.9
contig_18	cds	33785	34120	-	KK01_06545		hypothetical protein	"RefSeq:WP_038303814.1, SO:0001217, UniParc:UPI00041E09BB, UniRef:UniRef100_UPI00041E09BB, UniRef:UniRef50_UPI00041E09BB, UniRef:UniRef90_UPI00041E09BB"
contig_19	cds	330	512	+	KK01_06550	lipA	LipA A lipoprotein	"RefSeq:WP_032827488.1, SO:0001217, UniParc:UPI00030AF749, UniRef:UniRef100_UPI00030AF749, UniRef:UniRef50_F5S9B5, UniRef:UniRef90_F5S9B5"
contig_19	cds	830	1126	+	KK01_06555		Adventurous gliding motility protein U	"RefSeq:WP_154700021.1, SO:0001217, UniParc:UPI000AA9B187, UniRef:UniRef100_UPI000AA9B187, UniRef:UniRef50_F5S9B6, UniRef:UniRef90_F5S9B6"
contig_19	cds	1289	3391	-	KK01_06560	fusA	elongation factor G	"COG:COG0480, COG:J, GO:0003746, GO:0003924, GO:0005525, GO:0005737, GO:0097216, RefSeq:WP_003792000.1, SO:0001217, UniParc:UPI0002586C64, UniRef:UniRef100_UPI0002586C64, UniRef:UniRef50_Q8PNS6, UniRef:UniRef90_Q9K1I8"
contig_19	cds	3410	3883	-	KK01_06565	rpsG	30S ribosomal protein S7	"COG:COG0049, COG:J, GO:0000049, GO:0003735, GO:0006412, GO:0015935, GO:0019843, RefSeq:WP_003788629.1, SO:0001217, UniParc:UPI00020C7DA3, UniRef:UniRef100_F5S9B8, UniRef:UniRef50_B3R7T2, UniRef:UniRef90_Q5F5S2"
contig_19	cds	4009	4383	-	KK01_06570	rpsL	30S ribosomal protein S12	"COG:COG0048, COG:J, GO:0000049, GO:0003735, GO:0006412, GO:0015935, GO:0019843, RefSeq:WP_003792002.1, SO:0001217, UniParc:UPI0002586C65, UniRef:UniRef100_A9M3X2, UniRef:UniRef50_P14149, UniRef:UniRef90_A9M3X2"
contig_19	cds	4557	5900	-	KK01_06575	mltA	Membrane-bound lytic murein transglycosylase	"COG:COG2821, COG:M, EC:4.2.2.-, KEGG:K08304, RefSeq:WP_019390416.1, SO:0001217, UniParc:UPI0002DA82DD, UniRef:UniRef100_UPI0002DA82DD, UniRef:UniRef50_A0A378U0F9, UniRef:UniRef90_F5S9C0"
contig_19	cds	6024	8576	-	KK01_06580	mutS	DNA mismatch repair protein MutS	"COG:COG0249, COG:L, SO:0001217, UniRef:UniRef50_Q1N058, UniRef:UniRef90_F5S9C1"
contig_19	cds	8694	9257	-	KK01_06585	tsaC	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	"COG:COG0009, COG:J, RefSeq:WP_003792006.1, SO:0001217, UniParc:UPI0002586C68, UniRef:UniRef100_F5S9C2, UniRef:UniRef50_Q5F5I5, UniRef:UniRef90_F5S9C2"
contig_19	cds	9479	9916	-	KK01_06590		"Murein L,D-transpeptidase"	"RefSeq:WP_003792009.1, SO:0001217, UniParc:UPI0002586C69, UniRef:UniRef100_UPI0002586C69, UniRef:UniRef50_F5S9C3, UniRef:UniRef90_F5S9C3"
contig_19	cds	9920	10417	-	KK01_06595	bamE	"Outer membrane protein assembly factor BamE, lipoprotein component of the BamABCDE complex"	"COG:COG2913, COG:M, RefSeq:WP_019390413.1, SO:0001217, UniParc:UPI00037107D4, UniRef:UniRef100_UPI00037107D4, UniRef:UniRef50_A0A238HIT3, UniRef:UniRef90_F5S9C4"
contig_19	cds	10502	15853	-	KK01_06600		Knh	"SO:0001217, UniParc:UPI0002987881, UniRef:UniRef100_K7QVS8, UniRef:UniRef50_F5S9C5, UniRef:UniRef90_K7QVS8"
contig_19	tRNA	16263	16352	+	KK01_06605	trnS	tRNA-Ser(gga)	SO:0000269
contig_19	cds	16457	17296	-	KK01_06610	hisJ	"ABC-type amino acid transport/signal transduction system, periplasmic component/domain"	"COG:COG0834, COG:ET, SO:0001217, UniRef:UniRef50_F5S9C7, UniRef:UniRef90_F5S9C7"
contig_19	cds	17696	18724	-	KK01_06615	ssuD	"Flavin-dependent oxidoreductase, luciferase family (includes alkanesulfonate monooxygenase SsuD and methylene tetrahydromethanopterin reductase)"	"COG:COG2141, COG:HR, RefSeq:WP_026036378.1, SO:0001217, UniParc:UPI000319CF08, UniRef:UniRef100_UPI000319CF08, UniRef:UniRef50_A0A378PI26, UniRef:UniRef90_F5S9C8"
contig_19	cds	18903	19670	+	KK01_06620		hypothetical protein	"RefSeq:WP_019390408.1, SO:0001217, UniParc:UPI0003658264, UniRef:UniRef100_UPI0003658264, UniRef:UniRef50_UPI00056ECAB0, UniRef:UniRef90_UPI00056ECAB0"
contig_19	cds	19667	20152	+	KK01_06625		PIN domain-containing protein	"RefSeq:WP_019390407.1, SO:0001217, UniParc:UPI0003185FFF, UniRef:UniRef100_UPI0003185FFF, UniRef:UniRef50_A0A377R658, UniRef:UniRef90_UPI0003185FFF"
contig_19	cds	20204	22036	-	KK01_06630	uvrC	excinuclease ABC subunit UvrC	"COG:COG0322, COG:L, KEGG:K03703, RefSeq:WP_019390406.1, SO:0001217, UniParc:UPI0002D44B6E, UniRef:UniRef100_UPI0002D44B6E, UniRef:UniRef50_Q5F928, UniRef:UniRef90_V9H7Y1"
contig_19	cds	22072	22512	-	KK01_06635		HAD domain-containing protein	"RefSeq:WP_019390405.1, SO:0001217, UniParc:UPI0002ED7FEA, UniRef:UniRef100_UPI0002ED7FEA, UniRef:UniRef50_F0F0G0, UniRef:UniRef90_UPI0005712EA4"
contig_19	cds	23091	23951	+	KK01_06640		"Amino acid ABC superfamily ATP binding cassette transporter, binding protein"	"RefSeq:WP_230311266.1, SO:0001217, UniParc:UPI000421E7D3, UniRef:UniRef100_UPI000421E7D3, UniRef:UniRef50_F5S9N1, UniRef:UniRef90_F5S9N1"
contig_19	cds	24040	26418	-	KK01_06645	xFP	Phosphoketolase	"COG:COG3957, COG:G, EC:4.1.2.22, EC:4.1.2.9, KEGG:K01621, RefSeq:WP_019390401.1, SO:0001217, UniParc:UPI0002D8E7E2, UniRef:UniRef100_UPI0002D8E7E2, UniRef:UniRef50_Q9CFH4, UniRef:UniRef90_F5S9N2"
contig_19	cds	26566	27111	-	KK01_06650		Integral membrane protein	"RefSeq:WP_032132981.1, SO:0001217, UniParc:UPI00041B10B7, UniRef:UniRef100_UPI00041B10B7, UniRef:UniRef50_V9H9M6, UniRef:UniRef90_V9H9M6"
contig_19	cds	27104	27310	-	KK01_06655	xRE	"DNA-binding transcriptional regulator, XRE-family HTH domain"	"COG:COG1476, COG:K, RefSeq:WP_003788083.1, SO:0001217, UniParc:UPI00020C6554, UniRef:UniRef100_F5S9N4, UniRef:UniRef50_K0JNC8, UniRef:UniRef90_V9HMD4"
contig_19	cds	27451	28239	-	KK01_06660		"5'-nucleotidase, lipoprotein e(P4) family"	"COG:COG2503, COG:R, RefSeq:WP_019390399.1, SO:0001217, UniParc:UPI00031939D1, UniRef:UniRef100_UPI00031939D1, UniRef:UniRef50_P26093, UniRef:UniRef90_F5S9N5"
contig_19	cds	28364	31093	-	KK01_06665	gyrA	DNA gyrase subunit A	"COG:COG0188, COG:L, EC:5.6.2.2, KEGG:K02469, SO:0001217, UniRef:UniRef50_P48371, UniRef:UniRef90_F5S9N6"
contig_19	cds	31232	32599	+	KK01_06670	ffh	signal recognition particle protein	"COG:COG0541, COG:U, EC:3.6.5.4, KEGG:K03106, RefSeq:WP_032132980.1, SO:0001217, UniParc:UPI00041CDEA3, UniRef:UniRef100_UPI00041CDEA3, UniRef:UniRef50_F0F0L0, UniRef:UniRef90_F5S9N7"
contig_19	cds	32728	34053	+	KK01_06675	uhpC	Sugar phosphate permease	"COG:COG2271, COG:G, KEGG:K08195, SO:0001217, UniRef:UniRef50_A0A2U2ADZ9, UniRef:UniRef90_F5S9N9"
contig_20	cds	158	1564	-	KK01_06680	tolC	Outer membrane protein TolC	"COG:COG1538, COG:M, SO:0001217, UniRef:UniRef50_G4CF11, UniRef:UniRef90_F5S9D8"
contig_20	cds	1575	2162	-	KK01_06685	ruvA	Holliday junction branch migration protein RuvA	"COG:COG0632, COG:L, RefSeq:WP_026036189.1, SO:0001217, UniParc:UPI0003F82E0F, UniRef:UniRef100_UPI0003F82E0F, UniRef:UniRef50_B4EES6, UniRef:UniRef90_F5S9D9"
contig_20	cds	2168	2950	-	KK01_06690		SAM-dependent methyltransferase	"SO:0001217, UniRef:UniRef50_F5S9E0, UniRef:UniRef90_F5S9E0"
contig_20	tRNA	3120	3204	+	KK01_06695	trnL	tRNA-Leu(caa)	SO:0000264
contig_20	cds	3581	4489	+	KK01_06700	ccmA	"ABC-type multidrug transport system, ATPase component"	"COG:COG1131, COG:V, SO:0001217, UniRef:UniRef50_A0A1J5RMP9, UniRef:UniRef90_F5S9E3"
contig_20	cds	4486	5250	+	KK01_06705	yadH	"ABC-type multidrug transport system, permease component"	"COG:COG0842, COG:V, SO:0001217, UniRef:UniRef50_A0A119QZG8, UniRef:UniRef90_A0A238HIC5"
contig_20	cds	5394	6221	-	KK01_06710	tPR	TPR repeat	"COG:COG0790, COG:R, SO:0001217, UniRef:UniRef50_F5S9E5, UniRef:UniRef90_F5S9E5"
